Song,Artist,Song Popularity,Danceability,Energy,Tempo,Speechiness,Song Duration,Artist Genres,Artist Popularity,Artist uri,Song uri,Artist Image url
Number 1,James Hype,65,0.707,0.969,129.984,0.0882,145200,"['Deep Groove House', 'House', 'Pop Dance', 'UK Dance']",68,43BxCL6t4c73BQnIJtry5v,5HadIAY3Oray8VKuv3shgQ,https://i.scdn.co/image/ab6761610000f1783735de17f641144240511000
My Paradise,Jamie Jones,60,0.749,0.74,128.012,0.0313,211029,"['Deep Disco House', 'Deep House', 'House', 'Minimal Techno', 'UK Tech House']",55,4admDxmnri5Zco0xYrJ0ji,5erkBzi1uzfVzRotIEDevu,https://i.scdn.co/image/ab6761610000f1785c0685effe8297fb4943a82f
Pliva,Jamie Jones,51,0.667,0.886,123.007,0.0516,244570,"['Deep Disco House', 'Deep House', 'House', 'Minimal Techno', 'UK Tech House']",55,4admDxmnri5Zco0xYrJ0ji,5tfqO6elC42ZwXfIN1aSDk,https://i.scdn.co/image/ab6761610000f1785c0685effe8297fb4943a82f
Got Time For Me (with Channel Tres),Jamie Jones,54,0.734,0.726,122.025,0.0946,179034,"['Deep Disco House', 'Deep House', 'House', 'Minimal Techno', 'UK Tech House']",55,4admDxmnri5Zco0xYrJ0ji,3YQNUCe3btF2wUQpzfaodu,https://i.scdn.co/image/ab6761610000f1785c0685effe8297fb4943a82f
Enough to Believe - Jamie Jones Remix,Jamie Jones,60,0.698,0.831,123.988,0.0373,314872,"['Deep Disco House', 'Deep House', 'House', 'Minimal Techno', 'UK Tech House']",55,4admDxmnri5Zco0xYrJ0ji,4LtVrrqpn48l4Iq7KIshmi,https://i.scdn.co/image/ab6761610000f1785c0685effe8297fb4943a82f
Rushing,Jamie Jones,45,0.798,0.863,127.998,0.0612,195020,"['Deep Disco House', 'Deep House', 'House', 'Minimal Techno', 'UK Tech House']",55,4admDxmnri5Zco0xYrJ0ji,6qNJr9UJ6chKeJV7ritcEz,https://i.scdn.co/image/ab6761610000f1785c0685effe8297fb4943a82f
Fine Fine Baby (with Kah-Lo),Jamie Jones,58,0.601,0.887,124.008,0.0396,158716,"['Deep Disco House', 'Deep House', 'House', 'Minimal Techno', 'UK Tech House']",55,4admDxmnri5Zco0xYrJ0ji,5wEZ2qosMq4JnIY050e7GO,https://i.scdn.co/image/ab6761610000f1785c0685effe8297fb4943a82f
Make Me Feel,John Summit,65,0.767,0.669,126.013,0.0449,201904,"['EDM', 'House', 'Pop Dance', 'Tech House', 'UK Dance']",67,7kNqXtgeIwFtelmRjWv205,0RoGOiZUCQyqAZSPBSk75T,https://i.scdn.co/image/ab6761610000f178a1637fa8a03e46f33223f3f2
Deep End - SIDEPIECE Remix,John Summit,58,0.763,0.665,126.025,0.0807,196666,"['EDM', 'House', 'Pop Dance', 'Tech House', 'UK Dance']",67,7kNqXtgeIwFtelmRjWv205,7JdiXX87BugXUDhQ89GEc8,https://i.scdn.co/image/ab6761610000f178a1637fa8a03e46f33223f3f2
Human (feat. Echoes),John Summit,64,0.544,0.856,125.992,0.0314,219047,"['EDM', 'House', 'Pop Dance', 'Tech House', 'UK Dance']",67,7kNqXtgeIwFtelmRjWv205,4G4patpYxsF6ovHZOX9wgR,https://i.scdn.co/image/ab6761610000f178a1637fa8a03e46f33223f3f2
La Danza,John Summit,69,0.797,0.88,125.996,0.0442,157619,"['EDM', 'House', 'Pop Dance', 'Tech House', 'UK Dance']",67,7kNqXtgeIwFtelmRjWv205,2FEUloDXMvRnyfLcsrCfkw,https://i.scdn.co/image/ab6761610000f178a1637fa8a03e46f33223f3f2
Better Than This,John Summit,69,0.673,0.839,125.03,0.0373,188160,"['EDM', 'House', 'Pop Dance', 'Tech House', 'UK Dance']",67,7kNqXtgeIwFtelmRjWv205,5OLSGox6JVpAyEQuoSYRcs,https://i.scdn.co/image/ab6761610000f178a1637fa8a03e46f33223f3f2
Hungover (with Camden Cox),John Summit,68,0.625,0.849,135.935,0.0388,220588,"['EDM', 'House', 'Pop Dance', 'Tech House', 'UK Dance']",67,7kNqXtgeIwFtelmRjWv205,1HmeANWuuCP6ldvGgKwTLi,https://i.scdn.co/image/ab6761610000f178a1637fa8a03e46f33223f3f2
What A Life (feat. Stevie Appleton),John Summit,67,0.677,0.732,126.018,0.031,171547,"['EDM', 'House', 'Pop Dance', 'Tech House', 'UK Dance']",67,7kNqXtgeIwFtelmRjWv205,587xXusqiMW9gSXkNK8Zxf,https://i.scdn.co/image/ab6761610000f178a1637fa8a03e46f33223f3f2
Where You Are,John Summit,78,0.56,0.832,126.0,0.0363,236000,"['EDM', 'House', 'Pop Dance', 'Tech House', 'UK Dance']",67,7kNqXtgeIwFtelmRjWv205,4qDpLaFGf5ampf2DXD2TMA,https://i.scdn.co/image/ab6761610000f178a1637fa8a03e46f33223f3f2
Miracles,Joshwa,43,0.793,0.931,128.002,0.0612,203952,"['Tech House', 'UK Tech House']",49,1PzAgFVk9v8cxn9flrqrv5,390gklCmVREtgzEVf3L3CU,https://i.scdn.co/image/ab6761610000f1780b78c0a4b126acb80cd7d875
Take Me,Joshwa,45,0.888,0.897,126.999,0.091,157972,"['Tech House', 'UK Tech House']",49,1PzAgFVk9v8cxn9flrqrv5,7pWLqM4gqXzUfxdk87TuX4,https://i.scdn.co/image/ab6761610000f1780b78c0a4b126acb80cd7d875
My Humps,Joshwa,66,0.862,0.79,129.005,0.0672,186124,"['Tech House', 'UK Tech House']",49,1PzAgFVk9v8cxn9flrqrv5,3BbD2sqk7P7Rc9V0KF9o4s,https://i.scdn.co/image/ab6761610000f1780b78c0a4b126acb80cd7d875
How We Do,Joshwa,41,0.798,0.928,127.988,0.0523,187968,"['Tech House', 'UK Tech House']",49,1PzAgFVk9v8cxn9flrqrv5,5rR5kqPGFNVt9qIhaTyM8G,https://i.scdn.co/image/ab6761610000f1780b78c0a4b126acb80cd7d875
Asking (feat. Clementine Douglas) - Joshwa Remix,Joshwa,41,0.793,0.882,130.009,0.0596,181753,"['Tech House', 'UK Tech House']",49,1PzAgFVk9v8cxn9flrqrv5,3ouJdNXRk1JFjXGu11Q5BR,https://i.scdn.co/image/ab6761610000f1780b78c0a4b126acb80cd7d875
Kerching (feat. Eliza Legzdina),Joshwa,41,0.832,0.758,129.022,0.063,178604,"['Tech House', 'UK Tech House']",49,1PzAgFVk9v8cxn9flrqrv5,4UPCyA74KAwwG5rQzwzAvH,https://i.scdn.co/image/ab6761610000f1780b78c0a4b126acb80cd7d875
On Your Mind,Kaskade,47,0.835,0.834,107.982,0.0884,320926,"['EDM', 'Electro House', 'Pop Dance', 'Progressive Electro House', 'Progressive House', 'Vocal House']",65,6TQj5BFPooTa08A7pk8AQ1,5QoLl71CrQlFgm11D39aX4,https://i.scdn.co/image/ab6761610000f178c96f32c30b4c236b5b9c40fa
Believer - Kaskade Remix,Kaskade,59,0.73,0.634,126.022,0.0509,190893,"['EDM', 'Electro House', 'Pop Dance', 'Progressive Electro House', 'Progressive House', 'Vocal House']",65,6TQj5BFPooTa08A7pk8AQ1,6aiHF2IbJr6lG4Vu9em8KF,https://i.scdn.co/image/ab6761610000f178c96f32c30b4c236b5b9c40fa
In the Morning,Kaskade,36,0.711,0.76,122.992,0.0366,247013,"['EDM', 'Electro House', 'Pop Dance', 'Progressive Electro House', 'Progressive House', 'Vocal House']",65,6TQj5BFPooTa08A7pk8AQ1,7v0umDmPFMzmkBT1uWSYIL,https://i.scdn.co/image/ab6761610000f178c96f32c30b4c236b5b9c40fa
Bright Lights (feat. AR/CO),Kaskade,57,0.682,0.845,122.925,0.102,203255,"['EDM', 'Electro House', 'Pop Dance', 'Progressive Electro House', 'Progressive House', 'Vocal House']",65,6TQj5BFPooTa08A7pk8AQ1,7hz4FnANJOY7tR8eutPxIP,https://i.scdn.co/image/ab6761610000f178c96f32c30b4c236b5b9c40fa
Young & Foolish,Loud Luxury,64,0.74,0.793,127.967,0.0288,156093,"['EDM', 'Pop Dance']",68,6t1gpxYbY8OlLA7D2RiikQ,3KtqBwqDbjxjXmJQ2gmtzW,https://i.scdn.co/image/ab6761610000f178cee1a8558c7deb19588d9dd9
Afterparty,Loud Luxury,63,0.753,0.836,121.95,0.044,160849,"['EDM', 'Pop Dance']",68,6t1gpxYbY8OlLA7D2RiikQ,4j5UF24fwzvkw6QtNH5YtK,https://i.scdn.co/image/ab6761610000f178cee1a8558c7deb19588d9dd9
If Only I (feat. Bebe Rexha),Loud Luxury,70,0.693,0.73,120.018,0.0356,142756,"['EDM', 'Pop Dance']",68,6t1gpxYbY8OlLA7D2RiikQ,4W7bfpXBXrH79dnWyJMkEX,https://i.scdn.co/image/ab6761610000f178cee1a8558c7deb19588d9dd9
Next To You (feat. Kane Brown),Loud Luxury,62,0.737,0.837,118.998,0.054,161344,"['EDM', 'Pop Dance']",68,6t1gpxYbY8OlLA7D2RiikQ,6iZ2inFhxOuHKxOlTwwhZq,https://i.scdn.co/image/ab6761610000f178cee1a8558c7deb19588d9dd9
These Nights,Loud Luxury,71,0.643,0.714,120.027,0.0486,132417,"['EDM', 'Pop Dance']",68,6t1gpxYbY8OlLA7D2RiikQ,1GL7vwDnPqCnJ2xGNxNLwG,https://i.scdn.co/image/ab6761610000f178cee1a8558c7deb19588d9dd9
Body On My,Loud Luxury,62,0.744,0.726,121.985,0.0463,192506,"['EDM', 'Pop Dance']",68,6t1gpxYbY8OlLA7D2RiikQ,6e0CvGZf7CouOpYF8toXHC,https://i.scdn.co/image/ab6761610000f178cee1a8558c7deb19588d9dd9
Body,Loud Luxury,81,0.752,0.764,121.958,0.038,163216,"['EDM', 'Pop Dance']",68,6t1gpxYbY8OlLA7D2RiikQ,21RzyxY3EFaxVy6K4RqaU9,https://i.scdn.co/image/ab6761610000f178cee1a8558c7deb19588d9dd9
Love No More,Loud Luxury,63,0.766,0.674,121.012,0.0538,168635,"['EDM', 'Pop Dance']",68,6t1gpxYbY8OlLA7D2RiikQ,0E8WJOFs2eWD67USh7C6Qd,https://i.scdn.co/image/ab6761610000f178cee1a8558c7deb19588d9dd9
Paradise,MEDUZA,73,0.637,0.567,124.119,0.0407,167903,"['EDM', 'Pop Dance', 'Pop House', 'UK Dance']",75,0xRXCcSX89eobfrshSVdyu,40FUdLENDY3sZmHEM25lpE,https://i.scdn.co/image/ab6761610000f17815c5994b69ff1f930756bd1f
Tell It To My Heart,MEDUZA,66,0.533,0.707,123.925,0.0737,165524,"['EDM', 'Pop Dance', 'Pop House', 'UK Dance']",75,0xRXCcSX89eobfrshSVdyu,1sOfNRe7zyQkJj0cY6z2k8,https://i.scdn.co/image/ab6761610000f17815c5994b69ff1f930756bd1f
Everything You Have Done,MEDUZA,66,0.699,0.926,124.991,0.063,156218,"['EDM', 'Pop Dance', 'Pop House', 'UK Dance']",75,0xRXCcSX89eobfrshSVdyu,44lgAk4wJN8ObrFSglxui5,https://i.scdn.co/image/ab6761610000f17815c5994b69ff1f930756bd1f
Bad Memories,MEDUZA,79,0.596,0.765,124.04,0.0544,147629,"['EDM', 'Pop Dance', 'Pop House', 'UK Dance']",75,0xRXCcSX89eobfrshSVdyu,3JhgPs7rbmzLBWRvHlel8U,https://i.scdn.co/image/ab6761610000f17815c5994b69ff1f930756bd1f
Phone,MEDUZA,71,0.668,0.612,130.054,0.0523,155076,"['EDM', 'Pop Dance', 'Pop House', 'UK Dance']",75,0xRXCcSX89eobfrshSVdyu,4Y3xYddcLDgr2qm0xVdGgW,https://i.scdn.co/image/ab6761610000f17815c5994b69ff1f930756bd1f
Lose Control,MEDUZA,72,0.606,0.537,123.956,0.0465,168387,"['EDM', 'Pop Dance', 'Pop House', 'UK Dance']",75,0xRXCcSX89eobfrshSVdyu,2unqiEdHtabnsbv6TJ7gCW,https://i.scdn.co/image/ab6761610000f17815c5994b69ff1f930756bd1f
Tell Me Why - MEDUZA Remix,MEDUZA,79,0.561,0.928,125.988,0.0371,171428,"['EDM', 'Pop Dance', 'Pop House', 'UK Dance']",75,0xRXCcSX89eobfrshSVdyu,7jrMFjEq0t09f7m3HnnWXl,https://i.scdn.co/image/ab6761610000f17815c5994b69ff1f930756bd1f
Activating,Maddix,64,0.633,0.908,129.985,0.061,163384,['Big Room'],65,0RMeG9M8QFzss9bAbq99KA,3pazCuwZT3PIxjCiWEZdfY,https://i.scdn.co/image/ab6761610000f178277592874b498882300913c1
ACID,Maddix,66,0.573,0.982,135.034,0.0576,181333,['Big Room'],65,0RMeG9M8QFzss9bAbq99KA,6JkQb1qCCJDBV7kW5vJUAH,https://i.scdn.co/image/ab6761610000f178277592874b498882300913c1
90s Bitch,Maddix,60,0.566,0.953,154.992,0.0559,196258,['Big Room'],65,0RMeG9M8QFzss9bAbq99KA,2GcncPaqXotQIPokzRM5pP,https://i.scdn.co/image/ab6761610000f178277592874b498882300913c1
Satisfaction - Hardwell & Maddix Remix,Maddix,53,0.714,0.896,134.998,0.0644,204436,['Big Room'],65,0RMeG9M8QFzss9bAbq99KA,0l6fM0B3KDdGRj7R8vo4hK,https://i.scdn.co/image/ab6761610000f178277592874b498882300913c1
Bella Ciao,Maddix,60,0.615,0.892,129.969,0.0472,203769,['Big Room'],65,0RMeG9M8QFzss9bAbq99KA,3M0NUo9eoV5otcWVIPNrwD,https://i.scdn.co/image/ab6761610000f178277592874b498882300913c1
Heute Nacht,Maddix,73,0.609,0.912,135.027,0.0391,204444,['Big Room'],65,0RMeG9M8QFzss9bAbq99KA,1eMUGMEWrvTXYWrPobq2dH,https://i.scdn.co/image/ab6761610000f178277592874b498882300913c1
My Gasoline,Maddix,72,0.65,0.983,139.993,0.0621,236999,['Big Room'],65,0RMeG9M8QFzss9bAbq99KA,6dyfsauAoa5qN0tj9JKamE,https://i.scdn.co/image/ab6761610000f178277592874b498882300913c1
Remedy,Matt Sassari,55,0.726,0.861,128.041,0.123,127734,"['French Tech House', 'French Techno', 'Tech House']",65,21dVknSLCsK37cWozWDZZS,1LoGrm5coC2yXhofVni5Cp,https://i.scdn.co/image/ab6761610000f1785caba46565a7cf5203134def
Paris to Milan,Matt Sassari,46,0.816,0.718,126.007,0.0467,112380,"['French Tech House', 'French Techno', 'Tech House']",65,21dVknSLCsK37cWozWDZZS,5S8F1wQh1TW1l30eO6qJGD,https://i.scdn.co/image/ab6761610000f1785caba46565a7cf5203134def
The Voodoo Babe,Matt Sassari,60,0.823,0.855,125.975,0.0456,126666,"['French Tech House', 'French Techno', 'Tech House']",65,21dVknSLCsK37cWozWDZZS,16Y0MeVVRU0SwpKDN9durD,https://i.scdn.co/image/ab6761610000f1785caba46565a7cf5203134def
Sleepwalking,Matt Sassari,51,0.612,0.832,126.023,0.0331,151428,"['French Tech House', 'French Techno', 'Tech House']",65,21dVknSLCsK37cWozWDZZS,1pa7rBVipooMGzVN0Nausx,https://i.scdn.co/image/ab6761610000f1785caba46565a7cf5203134def
Give It to Me,Matt Sassari,60,0.838,0.664,126.047,0.0484,210000,"['French Tech House', 'French Techno', 'Tech House']",65,21dVknSLCsK37cWozWDZZS,6joEpIEWpZYrezVvqrbvxy,https://i.scdn.co/image/ab6761610000f1785caba46565a7cf5203134def
Boom Boom (feat. CHRSTPHR),Matt Sassari,44,0.85,0.766,125.987,0.189,178131,"['French Tech House', 'French Techno', 'Tech House']",65,21dVknSLCsK37cWozWDZZS,41Fq0oWTtuGes9RR6UhMw1,https://i.scdn.co/image/ab6761610000f1785caba46565a7cf5203134def
Pupils Pop,Matt Sassari,45,0.848,0.939,128.02,0.069,137343,"['French Tech House', 'French Techno', 'Tech House']",65,21dVknSLCsK37cWozWDZZS,42W0qVtb1Aop43fmTqLmkR,https://i.scdn.co/image/ab6761610000f1785caba46565a7cf5203134def
Dress Code,Mau P,70,0.716,0.94,128.015,0.0539,203437,['Tech House'],62,0w1sbtZVQoK6GzV4A4OkCv,0rK3a7tLRVgJBoc2DP3tIX,https://i.scdn.co/image/ab6761610000f178e4b29494b1cacf5ac9d745e9
Metro,Mau P,58,0.632,0.961,125.034,0.0502,239585,['Tech House'],62,0w1sbtZVQoK6GzV4A4OkCv,1YWLrDcr0yl0GfeDvuGX1z,https://i.scdn.co/image/ab6761610000f178e4b29494b1cacf5ac9d745e9
Drugs From Amsterdam,Mau P,78,0.683,0.932,125.002,0.0513,235785,['Tech House'],62,0w1sbtZVQoK6GzV4A4OkCv,0w7JPlp7eEQI2EKW3ayXrv,https://i.scdn.co/image/ab6761610000f178e4b29494b1cacf5ac9d745e9
I Want Your Soul - Mau P Remix,Mau P,48,0.785,0.872,127.011,0.0678,210826,['Tech House'],62,0w1sbtZVQoK6GzV4A4OkCv,0I9Bt9ds5N3NGB2vlI4wrT,https://i.scdn.co/image/ab6761610000f178e4b29494b1cacf5ac9d745e9
Miracle (with Ellie Goulding) - Mau P Remix,Mau P,64,0.642,0.943,128.005,0.0519,217734,['Tech House'],62,0w1sbtZVQoK6GzV4A4OkCv,3lsiqFV6SKhBgzQCpuM1JR,https://i.scdn.co/image/ab6761610000f178e4b29494b1cacf5ac9d745e9
Ray Of Solar - Mau P Remix,Mau P,59,0.63,0.867,125.956,0.0479,251428,['Tech House'],62,0w1sbtZVQoK6GzV4A4OkCv,7dq34q4YyMOOoCeGNieHv9,https://i.scdn.co/image/ab6761610000f178e4b29494b1cacf5ac9d745e9
Gimme That Bounce,Mau P,69,0.801,0.96,126.045,0.264,217410,['Tech House'],62,0w1sbtZVQoK6GzV4A4OkCv,7jURkEKDVEm9sHueqUX0ko,https://i.scdn.co/image/ab6761610000f178e4b29494b1cacf5ac9d745e9
Concorde,Miss Monique,59,0.692,0.864,124.0,0.0412,236129,['UKrainian Electronic'],53,29TpNOsTNYbLb6Xa10H0PR,1QWj9NYh8ZcSugtyBhSIea,https://i.scdn.co/image/ab6761610000f178b8028862eeb5ccaf303d71ce
Subterranean (Mixed),Miss Monique,50,0.601,0.945,124.01,0.0348,108373,['UKrainian Electronic'],53,29TpNOsTNYbLb6Xa10H0PR,6yepfEInCD4HEy77kGm5eT,https://i.scdn.co/image/ab6761610000f178b8028862eeb5ccaf303d71ce
Subterranean,Miss Monique,59,0.619,0.714,123.013,0.0387,210731,['UKrainian Electronic'],53,29TpNOsTNYbLb6Xa10H0PR,1e21WWJUeqFhZhDuakGkdd,https://i.scdn.co/image/ab6761610000f178b8028862eeb5ccaf303d71ce
Rebirth,Miss Monique,49,0.591,0.974,125.007,0.0449,261120,['UKrainian Electronic'],53,29TpNOsTNYbLb6Xa10H0PR,4yaXiOi0fml3ehTPOovp5K,https://i.scdn.co/image/ab6761610000f178b8028862eeb5ccaf303d71ce
All I Got,Miss Monique,54,0.651,0.93,122.99,0.0344,304390,['UKrainian Electronic'],53,29TpNOsTNYbLb6Xa10H0PR,5bsWIPw0w09vT2lDV2nDQw,https://i.scdn.co/image/ab6761610000f178b8028862eeb5ccaf303d71ce
Biosphère,Miss Monique,49,0.603,0.944,123.98,0.0382,224516,['UKrainian Electronic'],53,29TpNOsTNYbLb6Xa10H0PR,4yxlVbgJ5OdE9ipFOSMNGP,https://i.scdn.co/image/ab6761610000f178b8028862eeb5ccaf303d71ce
Summer 91 (Looking Back),Noizu,66,0.509,0.953,125.015,0.0414,180000,"['Bass House', 'House', 'Tech House']",57,3VRyybsQu0MDG0F2LBxnv7,4FEcEwbE2vsqhxbTPtiNTL,https://i.scdn.co/image/ab6761610000f178890a93a8520e1ed6c1efc657
More Love (feat. Secondcity),Noizu,58,0.572,0.951,123.984,0.0504,191612,"['Bass House', 'House', 'Tech House']",57,3VRyybsQu0MDG0F2LBxnv7,5PY9fTLp4MPXsbeRouS8gd,https://i.scdn.co/image/ab6761610000f178890a93a8520e1ed6c1efc657
Burnin',Noizu,60,0.711,0.922,128.035,0.0887,190781,"['Bass House', 'House', 'Tech House']",57,3VRyybsQu0MDG0F2LBxnv7,55NFZV4mg6VcXvoB0M65d0,https://i.scdn.co/image/ab6761610000f178890a93a8520e1ed6c1efc657
Middle,Noizu,50,0.737,0.976,127.009,0.0561,181662,"['Bass House', 'House', 'Tech House']",57,3VRyybsQu0MDG0F2LBxnv7,2UtatN3L6WIB7fultoOKra,https://i.scdn.co/image/ab6761610000f178890a93a8520e1ed6c1efc657
Push To Start (feat. No/Me),Noizu,70,0.852,0.988,128.013,0.0588,181875,"['Bass House', 'House', 'Tech House']",57,3VRyybsQu0MDG0F2LBxnv7,6t4VHEcJ7Kek9pgGHlDp6R,https://i.scdn.co/image/ab6761610000f178890a93a8520e1ed6c1efc657
Vogue,Noizu,58,0.745,0.932,128.0,0.0507,192187,"['Bass House', 'House', 'Tech House']",57,3VRyybsQu0MDG0F2LBxnv7,3FrlcqYxS1A3W7pCGAHai6,https://i.scdn.co/image/ab6761610000f178890a93a8520e1ed6c1efc657
Summer 91,Noizu,60,0.5,0.953,124.992,0.0441,149280,"['Bass House', 'House', 'Tech House']",57,3VRyybsQu0MDG0F2LBxnv7,7pARbCUoO1CTzU5ucMEaVF,https://i.scdn.co/image/ab6761610000f178890a93a8520e1ed6c1efc657
We Are Alive - Radio Mix,Paul van Dyk,43,0.62,0.902,134.697,0.0322,187283,"['German Techno', 'Trance', 'Uplifting Trance']",54,7wU1naftD3lNq7rNsiDvOR,7fRjxQ1g7A8WbNR6y1wuDZ,https://i.scdn.co/image/ab6761610000f178f35904b11572a8e8203064de
Someone Like You,Paul van Dyk,44,0.449,0.915,137.98,0.0349,196521,"['German Techno', 'Trance', 'Uplifting Trance']",54,7wU1naftD3lNq7rNsiDvOR,5BhOXlQmuNX30x9G1jSOrS,https://i.scdn.co/image/ab6761610000f178f35904b11572a8e8203064de
Someone Like You (Mixed),Paul van Dyk,46,0.465,0.917,137.017,0.0382,42097,"['German Techno', 'Trance', 'Uplifting Trance']",54,7wU1naftD3lNq7rNsiDvOR,1GzSRFGkEHtiy6xik03tPR,https://i.scdn.co/image/ab6761610000f178f35904b11572a8e8203064de
Beautiful Life (Shine Ibiza Anthem 2023) [Mixed],Paul van Dyk,46,0.468,0.995,137.008,0.0472,39508,"['German Techno', 'Trance', 'Uplifting Trance']",54,7wU1naftD3lNq7rNsiDvOR,0CGHWrdlvmDbjVQMvRnXy2,https://i.scdn.co/image/ab6761610000f178f35904b11572a8e8203064de
1998 - Paul van Dyk Remix,Paul van Dyk,52,0.452,0.925,136.997,0.0398,210960,"['German Techno', 'Trance', 'Uplifting Trance']",54,7wU1naftD3lNq7rNsiDvOR,72lRA680a5ZWu0l14phseH,https://i.scdn.co/image/ab6761610000f178f35904b11572a8e8203064de
In Your Arms (For An Angel),Paul van Dyk,65,0.694,0.828,126.002,0.0336,150476,"['German Techno', 'Trance', 'Uplifting Trance']",54,7wU1naftD3lNq7rNsiDvOR,5WOnsi0Bug74LmhxcPfKvR,https://i.scdn.co/image/ab6761610000f178f35904b11572a8e8203064de
Sweet Dreams - Pretty Pink Remix,Pretty Pink,43,0.723,0.752,125.056,0.077,209042,['German House'],45,78GHS9zWXcj8tBke222g5N,3J7563ODMi3wYq56KsZfxQ,https://i.scdn.co/image/ab6761610000f178da94fe08c3af1f97958b4003
Euphoria,Pretty Pink,48,0.689,0.843,125.046,0.159,201120,['German House'],45,78GHS9zWXcj8tBke222g5N,6uLwfXYTPZDPw3wht0HgRi,https://i.scdn.co/image/ab6761610000f178da94fe08c3af1f97958b4003
Gravity,Pretty Pink,48,0.529,0.77,124.075,0.0361,237096,['German House'],45,78GHS9zWXcj8tBke222g5N,1HCiKjfdSRGEDtyb1bXwRF,https://i.scdn.co/image/ab6761610000f178da94fe08c3af1f97958b4003
Another You - Pretty Pink Remix,Pretty Pink,42,0.741,0.589,122.028,0.0308,155409,['German House'],45,78GHS9zWXcj8tBke222g5N,0JybKJgYbP9cbz1BxWlvP6,https://i.scdn.co/image/ab6761610000f178da94fe08c3af1f97958b4003
Suvi,Pretty Pink,54,0.455,0.652,124.081,0.0679,191612,['German House'],45,78GHS9zWXcj8tBke222g5N,5EwMoEspweyiYHBpOrPTml,https://i.scdn.co/image/ab6761610000f178da94fe08c3af1f97958b4003
I Won't Play - Edit,Robbie Rivera,35,0.667,0.76,129.989,0.27,194307,"['Circuit', 'House', 'Tribal House']",40,4bYwbb6k4ujHD2NXRxSwRP,2vJN56P7LjRULP56YTfU1U,https://i.scdn.co/image/ab6761610000f1789a098d7453cdb096e4f67c07
Come Back To Me,Robbie Rivera,26,0.632,0.901,124.03,0.084,178259,"['Circuit', 'House', 'Tribal House']",40,4bYwbb6k4ujHD2NXRxSwRP,2JxN6reTRQrcsmFowvENls,https://i.scdn.co/image/ab6761610000f1789a098d7453cdb096e4f67c07
All About Disco - Radio Edit,Robbie Rivera,33,0.747,0.946,122.003,0.0967,206854,"['Circuit', 'House', 'Tribal House']",40,4bYwbb6k4ujHD2NXRxSwRP,3Q5JEE4e6YIR9ZMbFxnwiP,https://i.scdn.co/image/ab6761610000f1789a098d7453cdb096e4f67c07
Girlfriend - 2008 Remix,Robbie Rivera,37,0.792,0.522,130.009,0.0516,435986,"['Circuit', 'House', 'Tribal House']",40,4bYwbb6k4ujHD2NXRxSwRP,04hY9ZE6jatvZjsu1Q9nPc,https://i.scdn.co/image/ab6761610000f1789a098d7453cdb096e4f67c07
Me Duele feat. Cumbiafrica,Robbie Rivera,37,0.691,0.928,124.042,0.0399,178548,"['Circuit', 'House', 'Tribal House']",40,4bYwbb6k4ujHD2NXRxSwRP,1AtYsgojnqvyTic4muhNCM,https://i.scdn.co/image/ab6761610000f1789a098d7453cdb096e4f67c07
La Pasion,San Pacho,52,0.851,0.812,125.969,0.123,187142,['Tech House'],49,5jBerZvTAajwYvdxt3UhgU,5xRKvc3MJfOYh9M1E9Fnid,https://i.scdn.co/image/ab6761610000f17825a99e6d2d7e26d7b71d33a8
Tequila,San Pacho,42,0.722,0.947,127.995,0.0489,210000,['Tech House'],49,5jBerZvTAajwYvdxt3UhgU,7ICg4Hz9LuayHPuTfuSIsg,https://i.scdn.co/image/ab6761610000f17825a99e6d2d7e26d7b71d33a8
Voy,San Pacho,50,0.762,0.888,126.014,0.122,185773,['Tech House'],49,5jBerZvTAajwYvdxt3UhgU,7eVAueNTldeMplUKSlOKs9,https://i.scdn.co/image/ab6761610000f17825a99e6d2d7e26d7b71d33a8
Trompeta,San Pacho,61,0.691,0.918,126.006,0.0435,188571,['Tech House'],49,5jBerZvTAajwYvdxt3UhgU,6o4BO9LLCPe5p43YKZzFuv,https://i.scdn.co/image/ab6761610000f17825a99e6d2d7e26d7b71d33a8
Beat Go Bump,San Pacho,40,0.798,0.998,127.985,0.0504,174375,['Tech House'],49,5jBerZvTAajwYvdxt3UhgU,51RhTPvrVNx7DmGscgNJuc,https://i.scdn.co/image/ab6761610000f17825a99e6d2d7e26d7b71d33a8
Oye,San Pacho,43,0.782,0.988,125.995,0.0687,165714,['Tech House'],49,5jBerZvTAajwYvdxt3UhgU,7LrNUnWXx7ypK8jdQPH3SN,https://i.scdn.co/image/ab6761610000f17825a99e6d2d7e26d7b71d33a8
Pursuit Of Happiness - Extended Steve Aoki Remix,Steve Aoki,76,0.722,0.687,128.013,0.0556,373626,"['EDM', 'Electro House', 'Pop Dance']",71,77AiFEVeAVj2ORpC85QVJs,5PX4uS1LqlWEPL69phPVQQ,https://i.scdn.co/image/ab6761610000f1785fb007a707c0ec3a7c1726af
MIC Drop (Steve Aoki Remix) - Full Length Edition,Steve Aoki,72,0.606,0.85,170.01,0.183,307675,"['EDM', 'Electro House', 'Pop Dance']",71,77AiFEVeAVj2ORpC85QVJs,01380RE6UfsPSdiUIwrCoH,https://i.scdn.co/image/ab6761610000f1785fb007a707c0ec3a7c1726af
