Song,Artist,Song Popularity,Danceability,Energy,Tempo,Speechiness,Artist Genres,Artist Popularity,Artist uri,Song uri,Song Duration
Believer - Kaskade Remix,Kaskade,59,0.73,0.634,126.022,0.0509,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'vocal house']",63,6TQj5BFPooTa08A7pk8AQ1,6aiHF2IbJr6lG4Vu9em8KF,180000
On Your Mind,Kaskade,44,0.835,0.834,107.982,0.0884,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'vocal house']",63,6TQj5BFPooTa08A7pk8AQ1,5QoLl71CrQlFgm11D39aX4,180000
I Remember - Vocal Mix,Kaskade,32,0.851,0.498,127.991,0.0536,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'vocal house']",63,6TQj5BFPooTa08A7pk8AQ1,1nT1zWXKROKX3JBcSpK8Tb,180000
Bright Lights (feat. AR/CO),Kaskade,57,0.682,0.845,122.925,0.102,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'vocal house']",63,6TQj5BFPooTa08A7pk8AQ1,7hz4FnANJOY7tR8eutPxIP,180000
Be Strong,Korolova,64,0.599,0.905,121.002,0.0339,[],49,0I6oCyQQ1Q50q97y9B9gAx,1PI6MPyMGeRLbKDCaQ3BDi,180000
Lost In Space,Korolova,44,0.668,0.893,124.012,0.0368,[],49,0I6oCyQQ1Q50q97y9B9gAx,2lM24gK4169rgBHKca0xr3,180000
Ready For More,Korolova,53,0.681,0.948,122.984,0.0407,[],49,0I6oCyQQ1Q50q97y9B9gAx,0OQF6YgMW5gOe8k4wfvLRJ,180000
Under My Skin,Korolova,53,0.561,0.779,124.004,0.032,[],49,0I6oCyQQ1Q50q97y9B9gAx,0Qsm4e0tjof17GOrxoRhLO,180000
Made Of Gold,Korolova,51,0.622,0.728,123.941,0.0424,[],49,0I6oCyQQ1Q50q97y9B9gAx,6vykEbbae3Z5LnEMgXUsSg,180000
This Feeling - Korolova Remix,Korolova,51,0.51,0.972,125.003,0.0457,[],49,0I6oCyQQ1Q50q97y9B9gAx,4M4klHGURkskecabNhCanS,180000
Sweet Surrender,Korolova,49,0.644,0.94,123.017,0.0833,[],49,0I6oCyQQ1Q50q97y9B9gAx,6AYnqhQQeRdLErjV4X999K,180000
Sweet Disposition,Korolova,48,0.364,0.758,125.038,0.0378,[],49,0I6oCyQQ1Q50q97y9B9gAx,3iXZXikWJV9R3NuikQpLL5,180000
Time Again,Korolova,47,0.629,0.865,122.989,0.0413,[],49,0I6oCyQQ1Q50q97y9B9gAx,7E7POHU96XKXbiubARcPBD,180000
Heal My Mind,Korolova,46,0.524,0.845,125.993,0.0385,[],49,0I6oCyQQ1Q50q97y9B9gAx,1i3rncFmCIJfIm24QAjfsG,180000
Scared Of The Dark - Original Mix,LEVEL UP,50,0.833,0.814,140.046,0.0395,[],41,1ZpDxqXS6HAvoZyCzQfKRb,3Ge4joBTDMlsdDQ8qX7awX,180000
Satan Works Alone - Original Mix,LEVEL UP,49,0.705,0.801,145.006,0.099,[],41,1ZpDxqXS6HAvoZyCzQfKRb,47UiEqtMQRGQ4vlCh7Lm4V,180000
Karmic Retribution,LEVEL UP,47,0.311,0.788,145.0,0.0598,[],41,1ZpDxqXS6HAvoZyCzQfKRb,2oq7Sgj2B3gocUBRlHIvLN,180000
Ascension,LEVEL UP,46,0.355,0.999,149.974,0.611,[],41,1ZpDxqXS6HAvoZyCzQfKRb,4rul2YO23WDVpTFzqOpXQg,180000
Vessel,LEVEL UP,46,0.656,0.762,150.024,0.104,[],41,1ZpDxqXS6HAvoZyCzQfKRb,5Z5fBGwWP4x0mYCmchLpc1,180000
Time Warp - Level Up Remix,LEVEL UP,43,0.649,0.745,145.941,0.0841,[],41,1ZpDxqXS6HAvoZyCzQfKRb,7JCNCl96gsfGa78FHKDm2a,180000
Ruin U,LEVEL UP,43,0.319,0.965,149.75,0.178,[],41,1ZpDxqXS6HAvoZyCzQfKRb,6fvdPHXZnUl9UX2OgoT7Cq,180000
Hell Hole,LEVEL UP,43,0.723,0.926,140.047,0.0578,[],41,1ZpDxqXS6HAvoZyCzQfKRb,3XYc4SU1MgCMxNl65iTdvy,180000
Cyclops Rocks - LEVEL UP Remix,LEVEL UP,41,0.486,0.95,72.534,0.074,[],41,1ZpDxqXS6HAvoZyCzQfKRb,5qXU0DH9PLlbXy09Z5MF46,180000
Amulet,LEVEL UP,39,0.537,0.975,144.971,0.0323,[],41,1ZpDxqXS6HAvoZyCzQfKRb,5AoHs2ZajDQq6iXwMPEf9s,180000
Afraid To Feel,LF SYSTEM,80,0.578,0.912,127.87,0.114,['uk dance'],59,0HxX6imltnNXJyQhu4nsiO,40SBS57su9xLiE1WqkXOVr,180000
Afraid To Feel - David Guetta & Dyro Remix,LF SYSTEM,60,0.567,0.964,128.377,0.387,['uk dance'],59,0HxX6imltnNXJyQhu4nsiO,4uRxhu6ga4eIWUBz5h3Wtd,180000
Hungry (For Love),LF SYSTEM,57,0.605,0.973,128.014,0.0806,['uk dance'],59,0HxX6imltnNXJyQhu4nsiO,4Uz7te06snSlkmcIwwAvkw,180000
Dancing Cliché,LF SYSTEM,55,0.806,0.92,128.04,0.0882,['uk dance'],59,0HxX6imltnNXJyQhu4nsiO,3NeSlNBRvB4BMrxhA88Zke,180000
Speed Trials On Acid (feat. Dan Diamond) (LF SYSTEM Remix),LF SYSTEM,45,0.682,0.963,130.007,0.0362,['uk dance'],59,0HxX6imltnNXJyQhu4nsiO,6z5LHZZWFKN7M5kGJ6RbHq,180000
In My Head (feat. Shayan),LF SYSTEM,53,0.649,0.962,128.013,0.0465,['uk dance'],59,0HxX6imltnNXJyQhu4nsiO,41ftjwBKEn5vjMslWMA195,180000
Dancing Shoes (Take Me Higher),LF SYSTEM,49,0.68,0.951,130.019,0.0556,['uk dance'],59,0HxX6imltnNXJyQhu4nsiO,4RAgh3iVmXwaeNpnOTkoXU,180000
Lose My Mind - LF System Remix,LF SYSTEM,46,0.569,0.897,127.965,0.0378,['uk dance'],59,0HxX6imltnNXJyQhu4nsiO,6fjUv9Hv9r6I8fSJWcb7Nh,180000
Bourgie Bourgie,LF SYSTEM,45,0.692,0.776,128.011,0.0371,['uk dance'],59,0HxX6imltnNXJyQhu4nsiO,1yiKEvsWURV5lAc2rs22Qq,180000
Big Sax,LF SYSTEM,44,0.613,0.924,130.02,0.0466,['uk dance'],59,0HxX6imltnNXJyQhu4nsiO,0SLMdIFvihZBi9ltG5iy5x,180000
Jungle Juice,Liquid Stranger,54,0.645,0.662,72.533,0.0446,"['brostep', 'downtempo', 'drill and bass', 'filthstep', 'glitch hop']",43,4YJsSCuag8W1TFTgSeEc2k,1VxQboO0KAsIm8MjSShBJv,180000
Dissolve,Liquid Stranger,48,0.665,0.601,105.002,0.0294,"['brostep', 'downtempo', 'drill and bass', 'filthstep', 'glitch hop']",43,4YJsSCuag8W1TFTgSeEc2k,0Qm14E0Scc9hpGPwhowHEP,180000
Spaceboss,Liquid Stranger,47,0.725,0.722,74.999,0.0712,"['brostep', 'downtempo', 'drill and bass', 'filthstep', 'glitch hop']",43,4YJsSCuag8W1TFTgSeEc2k,4HiuT2pdJzwdSKf72aSdhs,180000
Holla,Liquid Stranger,43,0.893,0.55,95.009,0.0628,"['brostep', 'downtempo', 'drill and bass', 'filthstep', 'glitch hop']",43,4YJsSCuag8W1TFTgSeEc2k,3tLWJIT3r0wxqlXftBPGU3,180000
POTIONS,Liquid Stranger,43,0.753,0.708,129.991,0.0346,"['brostep', 'downtempo', 'drill and bass', 'filthstep', 'glitch hop']",43,4YJsSCuag8W1TFTgSeEc2k,5BaksGig6CbmgbPtvTvfOR,180000
Dragonhawks,Liquid Stranger,43,0.769,0.663,124.039,0.0689,"['brostep', 'downtempo', 'drill and bass', 'filthstep', 'glitch hop']",43,4YJsSCuag8W1TFTgSeEc2k,3zjx24dKimAUvpxBLucXRq,180000
POTIONS - Kyral x Banko Remix,Liquid Stranger,40,0.696,0.843,140.073,0.064,"['brostep', 'downtempo', 'drill and bass', 'filthstep', 'glitch hop']",43,4YJsSCuag8W1TFTgSeEc2k,0bRitiCz1bjPZSnhxDkuMX,180000
Take A Trip,Liquid Stranger,41,0.646,0.896,140.032,0.0376,"['brostep', 'downtempo', 'drill and bass', 'filthstep', 'glitch hop']",43,4YJsSCuag8W1TFTgSeEc2k,7wQCQt96CTbr7snOrIogZU,180000
Gunslinger Feat. Pistol,Liquid Stranger,40,0.715,0.807,82.46,0.103,"['brostep', 'downtempo', 'drill and bass', 'filthstep', 'glitch hop']",43,4YJsSCuag8W1TFTgSeEc2k,7vl5ZhqeiVkdgF5yixjQqY,180000
Don't Stop,Liquid Stranger,38,0.775,0.67,140.019,0.04,"['brostep', 'downtempo', 'drill and bass', 'filthstep', 'glitch hop']",43,4YJsSCuag8W1TFTgSeEc2k,5guWImRfbFiL6huf2CE3N5,180000
Flowcito - Loco Dice Remix,Loco Dice,38,0.792,0.774,129.004,0.115,"['german techno', 'minimal techno', 'techno']",32,4rbw4Z9Hjn6n9x5oYzZe7P,66u1Rjgztb1UZPEofXcZin,180000
Positive Vibin',Loco Dice,27,0.75,0.634,126.042,0.0672,"['german techno', 'minimal techno', 'techno']",32,4rbw4Z9Hjn6n9x5oYzZe7P,3HExgwmj2yncRxUp9ir8Sh,180000
Flowcito,Loco Dice,34,0.769,0.607,128.982,0.135,"['german techno', 'minimal techno', 'techno']",32,4rbw4Z9Hjn6n9x5oYzZe7P,3tLClIQs8SkhqFlXMyYNwM,180000
Out Of Reach,Loco Dice,33,0.797,0.616,123.99,0.0563,"['german techno', 'minimal techno', 'techno']",32,4rbw4Z9Hjn6n9x5oYzZe7P,0r4U1ofEwWmpCt3FtdAoBO,180000
D Town Playaz,Loco Dice,33,0.866,0.633,123.175,0.292,"['german techno', 'minimal techno', 'techno']",32,4rbw4Z9Hjn6n9x5oYzZe7P,5rLHcfpCxvyLLNqZT6bYLa,180000
Detox,Loco Dice,31,0.802,0.541,126.999,0.0689,"['german techno', 'minimal techno', 'techno']",32,4rbw4Z9Hjn6n9x5oYzZe7P,7z8qz1TSC2IbSfxmvb6yEv,180000
Pimp Jackson Is Talking Now!!!,Loco Dice,31,0.851,0.583,125.994,0.151,"['german techno', 'minimal techno', 'techno']",32,4rbw4Z9Hjn6n9x5oYzZe7P,2zGlvgCKdB5fQSpiXGKKmo,180000
Koppa Rework,Loco Dice,31,0.794,0.893,129.008,0.0687,"['german techno', 'minimal techno', 'techno']",32,4rbw4Z9Hjn6n9x5oYzZe7P,4uFzF7hr1Vb2eD2PEsiPjj,180000
Buya - Loco Dice Kliptown Love Remix,Loco Dice,28,0.801,0.679,123.997,0.0485,"['german techno', 'minimal techno', 'techno']",32,4rbw4Z9Hjn6n9x5oYzZe7P,37XA84xGIkI3K9FVzRw09Y,180000
Definition - Nic Fanciulli Remix,Loco Dice,18,0.874,0.604,125.982,0.136,"['german techno', 'minimal techno', 'techno']",32,4rbw4Z9Hjn6n9x5oYzZe7P,1D3paPAEgzcIOEkNHA6P3t,180000
Body,Loud Luxury,80,0.752,0.764,121.958,0.038,"['edm', 'pop dance']",67,6t1gpxYbY8OlLA7D2RiikQ,21RzyxY3EFaxVy6K4RqaU9,180000
If Only I (feat. Bebe Rexha),Loud Luxury,71,0.693,0.73,120.018,0.0356,"['edm', 'pop dance']",67,6t1gpxYbY8OlLA7D2RiikQ,4W7bfpXBXrH79dnWyJMkEX,180000
These Nights,Loud Luxury,72,0.643,0.714,120.027,0.0486,"['edm', 'pop dance']",67,6t1gpxYbY8OlLA7D2RiikQ,1GL7vwDnPqCnJ2xGNxNLwG,180000
Sunroof - Loud Luxury Remix,Loud Luxury,57,0.642,0.76,122.898,0.0976,"['edm', 'pop dance']",67,6t1gpxYbY8OlLA7D2RiikQ,158fT4ny1hTwBUamEeCeVH,180000
Afterparty,Loud Luxury,64,0.753,0.836,121.95,0.044,"['edm', 'pop dance']",67,6t1gpxYbY8OlLA7D2RiikQ,4j5UF24fwzvkw6QtNH5YtK,180000
Body - Dzeko Remix,Loud Luxury,62,0.654,0.947,125.978,0.0553,"['edm', 'pop dance']",67,6t1gpxYbY8OlLA7D2RiikQ,3ATwxbyPDsZWvlBdnyKNPQ,180000
Love No More,Loud Luxury,63,0.766,0.674,121.012,0.0538,"['edm', 'pop dance']",67,6t1gpxYbY8OlLA7D2RiikQ,0E8WJOFs2eWD67USh7C6Qd,180000
Body On My,Loud Luxury,62,0.744,0.726,121.985,0.0463,"['edm', 'pop dance']",67,6t1gpxYbY8OlLA7D2RiikQ,6e0CvGZf7CouOpYF8toXHC,180000
Next To You (feat. Kane Brown),Loud Luxury,63,0.737,0.837,118.998,0.054,"['edm', 'pop dance']",67,6t1gpxYbY8OlLA7D2RiikQ,6iZ2inFhxOuHKxOlTwwhZq,180000
I'm Not Alright,Loud Luxury,55,0.875,0.858,121.978,0.0496,"['edm', 'pop dance']",67,6t1gpxYbY8OlLA7D2RiikQ,7fcEMgPlojD0LzPHwMsoic,180000
Emily Found Me,Luccio,30,0.691,0.828,123.993,0.042,[],14,01tTf0JDsnCrwcDo7AyXiR,7kHz0MEeFePlBnBuTbcfmY,180000
Try,Luccio,26,0.482,0.905,124.007,0.0382,[],14,01tTf0JDsnCrwcDo7AyXiR,7jAQ7xzIonLsBx0bkkFg66,180000
Sweet Harmony - Luccio Remix,Luccio,14,0.436,0.848,123.983,0.0464,[],14,01tTf0JDsnCrwcDo7AyXiR,1emoemO3JmwtLPRS7OmVxE,180000
Running Away (FSOE824),Luccio,14,0.595,0.8,126.018,0.0355,[],14,01tTf0JDsnCrwcDo7AyXiR,0QIykD0zUZERT8zH4OoW9I,180000
Running Away - Extended Mix,Luccio,12,0.705,0.731,123.011,0.0457,[],14,01tTf0JDsnCrwcDo7AyXiR,0LB10u4ICCEfOlhEswMJpu,180000
Running Away,Luccio,12,0.229,0.909,123.018,0.0379,[],14,01tTf0JDsnCrwcDo7AyXiR,1eml9Fx0rUC2ngJyDQx3BN,180000
Running Away (FSOE823),Luccio,11,0.567,0.816,126.008,0.0355,[],14,01tTf0JDsnCrwcDo7AyXiR,1JzciykguLBi1FK6lhsWPn,180000
Another Time - Luccio Remix,Luccio,11,0.669,0.79,121.991,0.0374,[],14,01tTf0JDsnCrwcDo7AyXiR,7h93TnSGS3TFGa1lIiW0ka,180000
Try,Luccio,7,0.46,0.976,124.005,0.0406,[],14,01tTf0JDsnCrwcDo7AyXiR,3F0ZhferY9hrrnMU0uWC86,180000
For That Moment,Luccio,9,0.736,0.672,120.991,0.0701,[],14,01tTf0JDsnCrwcDo7AyXiR,1fiiKffnWoRnmuQNIvR9Cx,180000
Choke,MC Dino,15,0.806,0.634,117.988,0.0382,[],2,5hPdACTROoi69yZpLpSVbs,2bnTRR1j2cO9RH8EWBtYVJ,180000
The Get Down,MC Dino,3,0.54,0.988,174.057,0.243,[],2,5hPdACTROoi69yZpLpSVbs,3XMYpBUnPTSe4vjfZG76UK,180000
Have It All,MC Dino,1,0.749,0.428,120.0,0.0421,[],2,5hPdACTROoi69yZpLpSVbs,3nDcelgqa0pvLsFskOyhKt,180000
Falling,MC Dino,1,0.666,0.472,125.054,0.0312,[],2,5hPdACTROoi69yZpLpSVbs,1rz56MxZcHOJDahpvbofOe,180000
Underwater,MC Dino,1,0.839,0.632,121.009,0.0451,[],2,5hPdACTROoi69yZpLpSVbs,71O0N7mIWyZmV0B8jSjsXR,180000
Running,MC Dino,0,0.664,0.882,127.998,0.0281,[],2,5hPdACTROoi69yZpLpSVbs,7migeHd7sST4l5cq8qGvPj,180000
Bad Love,MC Dino,0,0.669,0.468,122.95,0.0306,[],2,5hPdACTROoi69yZpLpSVbs,11Ih00HmuRIG4oD5sA1sYF,180000
Never Seen This Coming,MC Dino,0,0.718,0.617,100.021,0.0268,[],2,5hPdACTROoi69yZpLpSVbs,7KmkmeCwUa0ZU59jPh8bgs,180000
Love Shot,MC Dino,0,0.889,0.713,131.96,0.0624,[],2,5hPdACTROoi69yZpLpSVbs,6UY8xsZurn0gGmpI6je1Wi,180000
So Damn Rich - Original Mix,MC Dino,0,0.729,0.926,139.984,0.0661,[],2,5hPdACTROoi69yZpLpSVbs,6rKFUXLERt6mh14z4AvPXm,180000
Bad Memories,MEDUZA,73,0.596,0.765,124.04,0.0544,"['edm', 'pop dance', 'pop house', 'uk dance']",73,0xRXCcSX89eobfrshSVdyu,3JhgPs7rbmzLBWRvHlel8U,180000
Tell Me Why - MEDUZA Remix,MEDUZA,79,0.561,0.928,125.988,0.0371,"['edm', 'pop dance', 'pop house', 'uk dance']",73,0xRXCcSX89eobfrshSVdyu,7jrMFjEq0t09f7m3HnnWXl,180000
Lose Control,MEDUZA,67,0.606,0.537,123.956,0.0465,"['edm', 'pop dance', 'pop house', 'uk dance']",73,0xRXCcSX89eobfrshSVdyu,2unqiEdHtabnsbv6TJ7gCW,180000
Piece Of Your Heart,MEDUZA,69,0.69,0.724,124.102,0.0308,"['edm', 'pop dance', 'pop house', 'uk dance']",73,0xRXCcSX89eobfrshSVdyu,5RDUCbvwPZdmjFbhZ5EY4N,180000
Paradise,MEDUZA,68,0.637,0.567,124.119,0.0407,"['edm', 'pop dance', 'pop house', 'uk dance']",73,0xRXCcSX89eobfrshSVdyu,40FUdLENDY3sZmHEM25lpE,180000
Phone,MEDUZA,66,0.668,0.612,130.054,0.0523,"['edm', 'pop dance', 'pop house', 'uk dance']",73,0xRXCcSX89eobfrshSVdyu,4Y3xYddcLDgr2qm0xVdGgW,180000
Piece Of Your Heart - Alok Remix,MEDUZA,76,0.797,0.86,124.033,0.0413,"['edm', 'pop dance', 'pop house', 'uk dance']",73,0xRXCcSX89eobfrshSVdyu,6iW38RGqdDGOofmz2HeXLW,180000
Tell It To My Heart,MEDUZA,61,0.533,0.707,123.925,0.0737,"['edm', 'pop dance', 'pop house', 'uk dance']",73,0xRXCcSX89eobfrshSVdyu,1sOfNRe7zyQkJj0cY6z2k8,180000
Bad Memories - Felix Jaehn Remix,MEDUZA,72,0.671,0.791,138.032,0.215,"['edm', 'pop dance', 'pop house', 'uk dance']",73,0xRXCcSX89eobfrshSVdyu,04R4oiYD4NU6ZkdwlaJSep,180000
Everything You Have Done,MEDUZA,61,0.699,0.926,124.991,0.063,"['edm', 'pop dance', 'pop house', 'uk dance']",73,0xRXCcSX89eobfrshSVdyu,44lgAk4wJN8ObrFSglxui5,180000
Heute Nacht,Maddix,73,0.609,0.912,135.027,0.0391,['big room'],63,0RMeG9M8QFzss9bAbq99KA,1eMUGMEWrvTXYWrPobq2dH,180000
My Gasoline,Maddix,72,0.65,0.983,139.993,0.0621,['big room'],63,0RMeG9M8QFzss9bAbq99KA,6dyfsauAoa5qN0tj9JKamE,180000
Tell Me Why - Maddix Remix,Maddix,70,0.611,0.906,149.989,0.0638,['big room'],63,0RMeG9M8QFzss9bAbq99KA,5D8Z0KkFce9ir2yak7uj5C,180000
Satisfaction - Hardwell & Maddix Remix,Maddix,52,0.714,0.896,134.998,0.0644,['big room'],63,0RMeG9M8QFzss9bAbq99KA,0l6fM0B3KDdGRj7R8vo4hK,180000
ACID,Maddix,66,0.573,0.982,135.034,0.0576,['big room'],63,0RMeG9M8QFzss9bAbq99KA,6JkQb1qCCJDBV7kW5vJUAH,180000
Activating,Maddix,65,0.633,0.908,129.985,0.061,['big room'],63,0RMeG9M8QFzss9bAbq99KA,3pazCuwZT3PIxjCiWEZdfY,180000
Revolution,Maddix,63,0.311,0.968,139.981,0.0972,['big room'],63,0RMeG9M8QFzss9bAbq99KA,4YtVNUrDjKbdrpkreAaz17,180000
Bella Ciao,Maddix,59,0.615,0.892,129.969,0.0472,['big room'],63,0RMeG9M8QFzss9bAbq99KA,3M0NUo9eoV5otcWVIPNrwD,180000
No Escape,Maddix,59,0.65,0.87,134.981,0.0566,['big room'],63,0RMeG9M8QFzss9bAbq99KA,3ytww1ezoYfvTYaiNWnxG2,180000
Computers Take Over The World - Maddix Remix,Maddix,55,0.57,0.935,141.97,0.055,['big room'],63,0RMeG9M8QFzss9bAbq99KA,1YvZAl9rv455hj64qOZmj5,180000
Rasputin,Majestic,79,0.758,0.913,128.04,0.113,['uk dance'],59,6QMABvTzixnxzsLYyhqRxI,0b18g3G5spr4ZCkz7Y6Q0Q,180000
Million Dollar Bill,Majestic,69,0.785,0.86,130.013,0.0368,['uk dance'],59,6QMABvTzixnxzsLYyhqRxI,33o5QF5ZEAllqV4jDnRYu7,180000
Time to Groove (feat. Nonô),Majestic,60,0.624,0.94,128.014,0.163,['uk dance'],59,6QMABvTzixnxzsLYyhqRxI,20b1ZBMGOZjuGvNFncIIP7,180000
Green Green Grass - Majestic Remix,Majestic,53,0.724,0.817,120.038,0.0291,['uk dance'],59,6QMABvTzixnxzsLYyhqRxI,1asrO7gENmmoBu9iRJtZbi,180000
Me & U (feat. Kelsey),Majestic,53,0.636,0.924,125.002,0.0293,['uk dance'],59,6QMABvTzixnxzsLYyhqRxI,45iBqrcycpuwrqxbTEyLGa,180000
Shut You Down,Majestic,52,0.831,0.625,130.036,0.0413,['uk dance'],59,6QMABvTzixnxzsLYyhqRxI,5kyUaw4Qy7ZYXQtT8NIZ6D,180000
Words (feat. Zara Larsson) [Majestic Remix],Majestic,48,0.745,0.8,124.004,0.0342,['uk dance'],59,6QMABvTzixnxzsLYyhqRxI,1Bnl1nSMhcbgKUHbqblSFc,180000
"Skank All Night (You Wot, You Wot)",Majestic,26,0.882,0.82,125.042,0.0963,['uk dance'],59,6QMABvTzixnxzsLYyhqRxI,4PXMyhKSHDNnzLcz3mj82O,180000
Simmer (feat. Burna Boy) - Majestic Remix,Majestic,47,0.767,0.764,124.951,0.0425,['uk dance'],59,6QMABvTzixnxzsLYyhqRxI,5nRgXR4H9kn1QO1iCXoEYJ,180000
I Wanna Be Down,Majestic,46,0.81,0.798,121.987,0.0388,['uk dance'],59,6QMABvTzixnxzsLYyhqRxI,6nRNYQiLt3RU06fzHxCnsc,180000
Notorious,Malaa,56,0.813,0.569,123.028,0.0468,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house']",47,7w1eTNePApzDk8XtgykCPS,74cvkvTVxAXCew97vBnYiy,180000
A Prayer,Malaa,55,0.51,0.922,127.985,0.0349,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house']",47,7w1eTNePApzDk8XtgykCPS,0z5RBNQiOmQgGDiT8jnuiB,180000
"Made In France (with Tchami & Malaa, feat. Mercer)",Malaa,50,0.836,0.949,126.007,0.0786,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house']",47,7w1eTNePApzDk8XtgykCPS,0E3L4BNuUlZyvcZyySTfKr,180000
Deep (with DJ Snake & Yung Felix),Malaa,44,0.954,0.786,128.006,0.267,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house']",47,7w1eTNePApzDk8XtgykCPS,2sDuP5gU4jzqDzYcCTDwkZ,180000
Ring The Alarm - Habstrakt Remix,Malaa,46,0.757,0.683,127.962,0.183,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house']",47,7w1eTNePApzDk8XtgykCPS,67kJ3o6PrkB9CetDTXQ1wR,180000
How it is,Malaa,35,0.73,0.965,123.926,0.0743,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house']",47,7w1eTNePApzDk8XtgykCPS,78gix7wBMBxp7W7vg0BpAz,180000
Revolt,Malaa,44,0.737,0.905,104.98,0.0785,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house']",47,7w1eTNePApzDk8XtgykCPS,3DKKhdNzpFbRlo0XaaZBLk,180000
Molotov,Malaa,33,0.79,0.991,123.981,0.128,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house']",47,7w1eTNePApzDk8XtgykCPS,04j6cXpGZmehhM8M8LJrpX,180000
Criminals,Malaa,42,0.72,0.559,104.994,0.0381,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house']",47,7w1eTNePApzDk8XtgykCPS,2IO7Kpqh1ZNCHedMvJd8Ad,180000
Otherside,Malaa,42,0.586,0.983,130.011,0.0615,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house']",47,7w1eTNePApzDk8XtgykCPS,3rIMVg0NW2mq3eokTdyXXz,180000
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,86,0.755,0.522,89.96,0.0575,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,246dkjvS1zLTtiykXe5h60,0RiRZpuVRbi7oqRdSMwhQY,180000
Chemical,Post Malone,87,0.498,0.897,169.902,0.045,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,246dkjvS1zLTtiykXe5h60,5w40ZYhbBMAlHYNDaVJIUu,180000
Circles,Post Malone,89,0.695,0.762,120.042,0.0395,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,246dkjvS1zLTtiykXe5h60,21jGcNKet2qwijlDFuPiPb,180000
I Like You (A Happier Song) (with Doja Cat),Post Malone,86,0.733,0.67,100.964,0.0751,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,246dkjvS1zLTtiykXe5h60,0O6u0VJ46W86TxN9wgyqDj,180000
Dial Drunk (with Post Malone),Post Malone,86,0.667,0.613,112.046,0.0313,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,246dkjvS1zLTtiykXe5h60,22VHOlVYBqytsrAqV8yXBK,180000
rockstar (feat. 21 Savage),Post Malone,86,0.585,0.52,159.801,0.0712,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,246dkjvS1zLTtiykXe5h60,0e7ipj03S05BNilyu5bRzt,180000
Congratulations,Post Malone,84,0.63,0.804,123.146,0.0363,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,246dkjvS1zLTtiykXe5h60,3a1lNhkSLSkpJE4MSHpDu9,180000
Wow.,Post Malone,84,0.829,0.539,99.96,0.208,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,246dkjvS1zLTtiykXe5h60,7xQAfvXzm3AkraOtGPWIZg,180000
Better Now,Post Malone,83,0.68,0.578,145.038,0.04,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,246dkjvS1zLTtiykXe5h60,7dt6x5M1jzdTEt8oCbisTK,180000
I Fall Apart,Post Malone,82,0.556,0.538,143.95,0.0382,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,246dkjvS1zLTtiykXe5h60,75ZvA4QfFiZvzhj2xkaWAh,180000
Play It Loud!,Marco Carola,42,0.815,0.843,123.996,0.054,"['italian techno', 'minimal techno', 'techno']",31,2p8O7NCyfWf1sIZamrU9N1,58nEnwvBdN7zo3agFDKNiM,180000
Bloody Cash,Marco Carola,40,0.807,0.901,124.003,0.0671,"['italian techno', 'minimal techno', 'techno']",31,2p8O7NCyfWf1sIZamrU9N1,2b9JgV3jDm3dFDSjhi4XAU,180000
Party People,Marco Carola,38,0.814,0.505,123.986,0.0508,"['italian techno', 'minimal techno', 'techno']",31,2p8O7NCyfWf1sIZamrU9N1,5hD4EfavRJMV3kU9at3tKY,180000
The Jingle,Marco Carola,34,0.815,0.675,124.004,0.0493,"['italian techno', 'minimal techno', 'techno']",31,2p8O7NCyfWf1sIZamrU9N1,4BOYzE6CvB47a6U7zjGotn,180000
Magic Tribe,Marco Carola,33,0.815,0.802,123.995,0.0688,"['italian techno', 'minimal techno', 'techno']",31,2p8O7NCyfWf1sIZamrU9N1,32PO9owEouThVb6ZQfNITk,180000
Groove Catcher - Martin Buttrich Catcher Remix,Marco Carola,32,0.805,0.718,124.022,0.0569,"['italian techno', 'minimal techno', 'techno']",31,2p8O7NCyfWf1sIZamrU9N1,2XnAU8n7jux1ul5lGhcatB,180000
